latitude,longitude,recorded_at,day_of_week,day_of_week_num,is_weekend,month,hour,period,noise_class,noise_level_dba
43.233582,76.976329,2025-12-17T10:51:10+05:00,Wednesday,2,0,12,10,morning,human,45.63
43.258206,76.975404,2026-04-28T11:32:36+05:00,Tuesday,1,0,4,11,daytime,animals,43.76
43.235031,76.915234,2026-04-30T18:23:14+05:00,Thursday,3,0,4,18,evening,animals,51.48
43.356606,77.039214,2026-02-07T07:17:47+05:00,Saturday,5,1,2,7,morning,transport,72.31
43.238711,76.956982,2026-03-20T21:40:21+05:00,Friday,4,0,3,21,late_evening,building_noise,72.29
43.237933,76.928335,2026-05-01T06:13:54+05:00,Friday,4,0,5,6,morning,transport,54.02
43.25313,76.943411,2025-12-28T02:51:47+05:00,Sunday,6,1,12,2,night,alert,62.77
43.234642,76.975833,2025-12-16T07:56:08+05:00,Tuesday,1,0,12,7,morning,others,46.4
43.236308,76.975169,2025-11-18T06:57:19+05:00,Tuesday,1,0,11,6,morning,animals,35.0
43.280024,76.890838,2026-03-14T01:33:28+05:00,Saturday,5,1,3,1,night,building_noise,47.03
43.240075,76.921898,2026-01-11T12:59:27+05:00,Sunday,6,1,1,12,daytime,transport,64.4
43.280942,76.894027,2026-02-21T13:55:48+05:00,Saturday,5,1,2,13,daytime,building_noise,75.28
43.259517,76.971572,2026-04-17T07:10:01+05:00,Friday,4,0,4,7,morning,animals,41.03
43.356952,77.044937,2025-11-23T15:04:40+05:00,Sunday,6,1,11,15,daytime,transport,64.04
43.258457,76.972581,2026-01-11T13:00:42+05:00,Sunday,6,1,1,13,daytime,others,55.64
43.233859,76.957649,2026-01-04T09:31:19+05:00,Sunday,6,1,1,9,morning,human,70.15
43.282746,76.894156,2026-04-03T21:35:28+05:00,Friday,4,0,4,21,late_evening,human,60.41
43.257925,76.945701,2026-02-05T20:14:50+05:00,Thursday,3,0,2,20,evening,human,64.0
43.212029,76.928605,2026-01-17T20:52:53+05:00,Saturday,5,1,1,20,evening,transport,69.14
43.238125,76.929408,2025-11-03T07:19:53+05:00,Monday,0,0,11,7,morning,transport,70.14
43.218459,76.923915,2025-12-29T16:13:35+05:00,Monday,0,0,12,16,daytime,transport,72.59
43.25877,76.955265,2025-11-21T08:45:11+05:00,Friday,4,0,11,8,morning,others,49.42
43.250885,76.943841,2026-04-26T23:37:43+05:00,Sunday,6,1,4,23,late_evening,human,67.26
43.25394,76.946897,2026-03-15T09:21:16+05:00,Sunday,6,1,3,9,morning,human,63.93
43.276495,76.89158,2025-11-05T13:26:49+05:00,Wednesday,2,0,11,13,daytime,building_noise,71.67
43.248207,76.943641,2026-02-09T19:28:32+05:00,Monday,0,0,2,19,evening,alert,73.73
43.238887,76.97613,2026-04-21T17:22:52+05:00,Tuesday,1,0,4,17,evening,human,52.74
43.23798,76.95773,2026-02-12T12:21:37+05:00,Thursday,3,0,2,12,daytime,human,61.76
43.259794,76.97182,2025-12-12T12:02:08+05:00,Friday,4,0,12,12,daytime,human,53.51
43.239778,76.920099,2026-01-02T08:58:31+05:00,Friday,4,0,1,8,morning,transport,78.03
43.25759,76.944614,2026-03-06T16:25:27+05:00,Friday,4,0,3,16,daytime,human,59.02
43.261182,76.929933,2026-03-24T00:56:22+05:00,Tuesday,1,0,3,0,night,transport,50.15
43.236192,76.910462,2026-03-14T08:11:42+05:00,Saturday,5,1,3,8,morning,transport,62.67
43.281689,76.892432,2025-12-04T17:24:50+05:00,Thursday,3,0,12,17,evening,transport,74.6
43.232035,76.95474,2026-04-11T21:30:05+05:00,Saturday,5,1,4,21,late_evening,human,71.51
43.221006,76.902673,2026-04-15T09:54:09+05:00,Wednesday,2,0,4,9,morning,others,45.5
43.245688,76.854687,2026-03-02T14:28:25+05:00,Monday,0,0,3,14,daytime,transport,67.74
43.258884,76.974134,2026-02-02T08:51:48+05:00,Monday,0,0,2,8,morning,animals,42.17
43.2586,76.966184,2026-02-02T20:42:54+05:00,Monday,0,0,2,20,evening,others,44.34
43.257932,76.966342,2026-01-03T20:31:38+05:00,Saturday,5,1,1,20,evening,others,47.76
43.249324,76.94333,2026-02-27T18:41:21+05:00,Friday,4,0,2,18,evening,human,66.21
43.25835,76.942975,2026-02-20T20:46:42+05:00,Friday,4,0,2,20,evening,human,71.29
43.24799,76.937536,2025-12-16T21:02:23+05:00,Tuesday,1,0,12,21,late_evening,human,69.19
43.26244,76.954461,2025-12-11T06:06:42+05:00,Thursday,3,0,12,6,morning,others,45.28
43.263684,76.955599,2025-11-26T21:54:23+05:00,Wednesday,2,0,11,21,late_evening,others,45.31
43.251456,76.945332,2026-04-18T00:07:27+05:00,Saturday,5,1,4,0,night,others,51.18
43.221347,76.92763,2026-01-03T18:24:59+05:00,Saturday,5,1,1,18,evening,transport,72.38
43.257696,76.975944,2026-03-01T21:27:06+05:00,Sunday,6,1,3,21,late_evening,animals,35.16
43.238858,76.917778,2026-02-26T17:19:10+05:00,Thursday,3,0,2,17,evening,transport,70.79
43.260378,76.973557,2025-12-01T21:24:29+05:00,Monday,0,0,12,21,late_evening,animals,40.23
43.222637,76.903479,2025-11-14T07:47:42+05:00,Friday,4,0,11,7,morning,building_noise,52.07
43.275878,76.897931,2026-02-25T10:11:29+05:00,Wednesday,2,0,2,10,morning,building_noise,75.38
43.222368,76.899388,2026-03-30T09:08:57+05:00,Monday,0,0,3,9,morning,others,50.49
43.249633,76.94112,2026-04-11T05:53:22+05:00,Saturday,5,1,4,5,night,human,55.96
43.219798,76.933176,2026-02-28T08:33:50+05:00,Saturday,5,1,2,8,morning,transport,72.21
43.253419,76.943879,2026-04-22T19:00:34+05:00,Wednesday,2,0,4,19,evening,human,62.62
43.335029,76.947768,2026-02-12T16:38:35+05:00,Thursday,3,0,2,16,daytime,transport,65.06
43.236821,76.955636,2025-11-01T01:39:08+05:00,Saturday,5,1,11,1,night,human,61.69
43.238345,76.92998,2025-12-26T08:55:39+05:00,Friday,4,0,12,8,morning,alert,71.61
43.237323,76.928632,2026-01-11T18:41:18+05:00,Sunday,6,1,1,18,evening,alert,70.51
43.255385,76.942708,2025-12-26T11:24:54+05:00,Friday,4,0,12,11,daytime,building_noise,69.58
43.216797,76.898144,2025-11-27T23:26:39+05:00,Thursday,3,0,11,23,late_evening,others,45.64
43.231967,76.981515,2026-05-05T07:52:47+05:00,Tuesday,1,0,5,7,morning,others,43.94
43.261905,76.95554,2026-03-10T08:48:38+05:00,Tuesday,1,0,3,8,morning,others,58.55
43.252344,76.93754,2026-01-30T16:16:31+05:00,Friday,4,0,1,16,daytime,others,57.41
43.282888,76.897612,2026-04-06T07:24:23+05:00,Monday,0,0,4,7,morning,building_noise,69.83
43.26232,76.954948,2026-04-15T17:03:01+05:00,Wednesday,2,0,4,17,evening,human,67.61
43.250674,76.942919,2025-11-02T07:59:01+05:00,Sunday,6,1,11,7,morning,others,64.06
43.248701,76.941893,2025-11-16T22:17:53+05:00,Sunday,6,1,11,22,late_evening,human,69.53
43.239414,76.923359,2026-03-21T11:06:29+05:00,Saturday,5,1,3,11,daytime,transport,67.82
43.255174,76.939476,2025-11-19T17:09:27+05:00,Wednesday,2,0,11,17,evening,others,64.37
43.238442,76.918264,2026-03-24T06:44:19+05:00,Tuesday,1,0,3,6,morning,transport,63.97
43.215165,76.926767,2025-11-19T19:23:58+05:00,Wednesday,2,0,11,19,evening,transport,85.1
43.277209,76.897879,2026-03-17T12:06:54+05:00,Tuesday,1,0,3,12,daytime,building_noise,73.06
43.246123,76.863984,2026-02-22T12:42:15+05:00,Sunday,6,1,2,12,daytime,transport,68.24
43.218285,76.930446,2026-02-13T21:01:55+05:00,Friday,4,0,2,21,late_evening,transport,73.99
43.245286,76.861353,2026-05-10T17:34:12+05:00,Sunday,6,1,5,17,evening,transport,71.61
43.261222,76.972501,2026-01-12T13:47:45+05:00,Monday,0,0,1,13,daytime,human,55.08
43.234167,76.955745,2026-01-28T09:28:02+05:00,Wednesday,2,0,1,9,morning,transport,75.64
43.339311,76.945012,2026-03-31T09:43:34+05:00,Tuesday,1,0,3,9,morning,transport,78.97
43.239665,76.91773,2025-11-24T02:23:31+05:00,Monday,0,0,11,2,night,others,40.15
43.259545,76.948183,2025-11-17T13:36:29+05:00,Monday,0,0,11,13,daytime,human,58.67
43.214938,76.923177,2025-12-04T18:41:36+05:00,Thursday,3,0,12,18,evening,others,75.83
43.21748,76.900001,2025-11-05T12:19:28+05:00,Wednesday,2,0,11,12,daytime,transport,57.16
43.257371,76.946385,2025-11-23T13:26:18+05:00,Sunday,6,1,11,13,daytime,human,59.25
43.2361,76.954175,2026-04-28T09:05:41+05:00,Tuesday,1,0,4,9,morning,building_noise,77.05
43.219953,76.903944,2025-12-21T07:23:46+05:00,Sunday,6,1,12,7,morning,transport,50.89
43.217448,76.933812,2026-04-22T10:35:28+05:00,Wednesday,2,0,4,10,morning,transport,73.09
43.218334,76.931886,2026-04-23T18:02:19+05:00,Thursday,3,0,4,18,evening,transport,81.06
43.242079,76.923438,2026-03-11T18:05:20+05:00,Wednesday,2,0,3,18,evening,transport,78.98
43.243603,76.940722,2026-03-30T09:13:41+05:00,Monday,0,0,3,9,morning,building_noise,72.3
43.248153,76.860544,2026-03-11T08:37:47+05:00,Wednesday,2,0,3,8,morning,transport,79.74
43.245702,76.940046,2026-04-17T08:59:38+05:00,Friday,4,0,4,8,morning,human,68.68
43.225379,76.901053,2026-01-01T09:38:59+05:00,Thursday,3,0,1,9,morning,others,47.13
43.262204,76.96946,2026-04-12T07:43:51+05:00,Sunday,6,1,4,7,morning,others,54.04
43.281025,76.894227,2026-02-13T15:24:18+05:00,Friday,4,0,2,15,daytime,building_noise,74.51
43.263555,76.955299,2026-03-16T21:46:16+05:00,Monday,0,0,3,21,late_evening,others,51.27
43.26022,76.976754,2026-01-18T08:29:50+05:00,Sunday,6,1,1,8,morning,animals,40.91
43.22364,76.901123,2025-11-17T02:55:24+05:00,Monday,0,0,11,2,night,others,35.0
43.247794,76.858858,2026-04-21T17:27:16+05:00,Tuesday,1,0,4,17,evening,transport,75.85
43.255786,76.944151,2025-11-21T23:25:28+05:00,Friday,4,0,11,23,late_evening,transport,72.76
43.224059,76.901155,2025-11-10T08:50:14+05:00,Monday,0,0,11,8,morning,others,50.8
43.251024,76.939382,2026-03-11T17:09:37+05:00,Wednesday,2,0,3,17,evening,human,67.01
43.235082,76.92269,2025-12-29T08:53:18+05:00,Monday,0,0,12,8,morning,transport,80.15
43.255157,76.945076,2025-11-18T21:34:53+05:00,Tuesday,1,0,11,21,late_evening,human,69.28
43.340867,76.949116,2026-04-19T19:37:12+05:00,Sunday,6,1,4,19,evening,transport,78.55
43.262787,76.952067,2026-01-28T22:10:19+05:00,Wednesday,2,0,1,22,late_evening,others,45.73
43.221294,76.930236,2026-04-27T18:46:32+05:00,Monday,0,0,4,18,evening,transport,79.78
43.256641,76.944936,2026-03-20T08:14:27+05:00,Friday,4,0,3,8,morning,building_noise,61.31
43.23864,76.920119,2025-11-15T21:55:59+05:00,Saturday,5,1,11,21,late_evening,alert,75.74
43.239303,76.927456,2025-12-28T19:44:29+05:00,Sunday,6,1,12,19,evening,alert,69.68
43.257777,76.944045,2026-04-13T19:16:51+05:00,Monday,0,0,4,19,evening,human,67.17
43.245205,76.858676,2026-04-06T04:06:37+05:00,Monday,0,0,4,4,night,transport,57.76
43.262636,76.953522,2026-01-28T14:57:56+05:00,Wednesday,2,0,1,14,daytime,human,63.36
43.236375,76.917633,2026-03-21T17:31:31+05:00,Saturday,5,1,3,17,evening,alert,71.63
43.221964,76.897461,2025-12-15T16:59:27+05:00,Monday,0,0,12,16,daytime,human,49.23
43.259551,76.966658,2025-12-18T03:40:57+05:00,Thursday,3,0,12,3,night,others,35.0
43.237073,76.917305,2025-12-05T10:20:41+05:00,Friday,4,0,12,10,morning,transport,65.64
43.23556,76.914664,2025-12-16T22:06:56+05:00,Tuesday,1,0,12,22,late_evening,transport,55.74
43.220612,76.928723,2025-12-06T06:19:16+05:00,Saturday,5,1,12,6,morning,transport,62.59
43.221632,76.92661,2026-02-23T20:54:28+05:00,Monday,0,0,2,20,evening,transport,74.24
43.279131,76.892285,2025-12-26T12:34:09+05:00,Friday,4,0,12,12,daytime,building_noise,69.27
43.259417,76.965052,2025-12-07T09:51:10+05:00,Sunday,6,1,12,9,morning,human,53.58
43.261677,76.974595,2026-03-25T09:25:01+05:00,Wednesday,2,0,3,9,morning,animals,41.37
43.265135,76.955842,2025-11-12T11:15:31+05:00,Wednesday,2,0,11,11,daytime,human,61.14
43.243722,76.865846,2026-01-03T02:16:33+05:00,Saturday,5,1,1,2,night,transport,52.28
43.260682,76.822715,2026-04-23T08:48:19+05:00,Thursday,3,0,4,8,morning,others,57.32
43.258597,76.945889,2026-01-09T14:34:01+05:00,Friday,4,0,1,14,daytime,others,56.9
43.23658,76.921215,2025-12-22T17:26:34+05:00,Monday,0,0,12,17,evening,transport,69.77
43.343898,76.949097,2025-12-02T18:15:48+05:00,Tuesday,1,0,12,18,evening,transport,77.48
43.258685,76.967776,2026-02-27T14:47:49+05:00,Friday,4,0,2,14,daytime,animals,45.4
43.261659,76.952787,2026-03-16T23:55:32+05:00,Monday,0,0,3,23,late_evening,others,47.21
43.342273,76.945214,2026-03-23T19:17:01+05:00,Monday,0,0,3,19,evening,others,71.21
43.261548,76.925694,2026-03-27T17:04:52+05:00,Friday,4,0,3,17,evening,human,66.69
43.342025,76.947592,2026-03-17T12:09:41+05:00,Tuesday,1,0,3,12,daytime,transport,65.82
43.264237,76.928512,2026-01-03T18:29:38+05:00,Saturday,5,1,1,18,evening,human,69.18
43.288583,76.894156,2025-11-05T08:55:00+05:00,Wednesday,2,0,11,8,morning,building_noise,77.15
43.253098,76.945096,2026-04-05T20:18:21+05:00,Sunday,6,1,4,20,evening,human,65.78
43.236482,76.978505,2025-12-25T14:21:56+05:00,Thursday,3,0,12,14,daytime,human,52.76
43.260183,76.975447,2026-01-08T09:05:54+05:00,Thursday,3,0,1,9,morning,animals,37.61
43.258691,76.971202,2026-04-26T06:58:08+05:00,Sunday,6,1,4,6,morning,animals,45.14
43.25938,76.943367,2025-12-22T14:26:38+05:00,Monday,0,0,12,14,daytime,human,62.17
43.25904,76.97174,2026-03-26T11:34:01+05:00,Thursday,3,0,3,11,daytime,animals,43.3
43.217262,76.931627,2025-12-11T15:16:17+05:00,Thursday,3,0,12,15,daytime,transport,71.57
43.261545,76.974345,2025-12-07T08:36:08+05:00,Sunday,6,1,12,8,morning,animals,38.38
43.261555,76.967323,2026-01-08T20:32:54+05:00,Thursday,3,0,1,20,evening,others,45.29
43.247773,76.85729,2026-01-21T17:22:48+05:00,Wednesday,2,0,1,17,evening,transport,79.96
43.252458,76.857377,2026-01-20T17:09:05+05:00,Tuesday,1,0,1,17,evening,transport,82.75
43.283806,76.900805,2026-01-09T09:59:55+05:00,Friday,4,0,1,9,morning,building_noise,76.91
43.26185,76.954327,2025-12-23T07:41:24+05:00,Tuesday,1,0,12,7,morning,alert,68.49
43.2354,76.977868,2025-12-27T17:54:26+05:00,Saturday,5,1,12,17,evening,human,52.77
43.248446,76.939209,2025-12-31T17:07:13+05:00,Wednesday,2,0,12,17,evening,human,68.43
43.237304,76.921043,2026-05-08T07:09:11+05:00,Friday,4,0,5,7,morning,transport,80.0
43.284374,76.896241,2026-02-27T13:44:35+05:00,Friday,4,0,2,13,daytime,building_noise,70.84
43.238553,76.916518,2026-04-28T16:58:21+05:00,Tuesday,1,0,4,16,daytime,building_noise,62.44
43.239223,76.928844,2026-01-05T22:35:05+05:00,Monday,0,0,1,22,late_evening,alert,70.81
43.233245,76.957553,2025-11-08T00:04:37+05:00,Saturday,5,1,11,0,night,human,59.62
43.249684,76.946055,2026-01-13T17:18:08+05:00,Tuesday,1,0,1,17,evening,human,64.47
43.261072,76.952198,2026-01-15T17:49:50+05:00,Thursday,3,0,1,17,evening,human,65.97
43.250685,76.861526,2026-05-05T08:42:42+05:00,Tuesday,1,0,5,8,morning,transport,80.84
43.262344,76.955493,2026-03-14T18:17:28+05:00,Saturday,5,1,3,18,evening,human,72.81
43.222124,76.903575,2025-11-20T08:57:55+05:00,Thursday,3,0,11,8,morning,others,47.7
43.235448,76.917961,2025-12-27T12:41:33+05:00,Saturday,5,1,12,12,daytime,transport,59.49
43.251342,76.86331,2025-12-04T10:01:24+05:00,Thursday,3,0,12,10,morning,transport,69.62
43.283665,76.89208,2025-12-24T16:15:50+05:00,Wednesday,2,0,12,16,daytime,building_noise,75.83
43.265965,76.823379,2026-04-08T20:52:15+05:00,Wednesday,2,0,4,20,evening,human,62.18
43.237432,76.954646,2025-12-20T23:22:46+05:00,Saturday,5,1,12,23,late_evening,human,72.05
43.260489,76.94703,2025-12-27T00:30:35+05:00,Saturday,5,1,12,0,night,human,53.62
43.28578,76.893756,2025-12-08T15:21:05+05:00,Monday,0,0,12,15,daytime,building_noise,72.26
43.241272,76.926383,2026-03-19T12:38:31+05:00,Thursday,3,0,3,12,daytime,others,57.7
43.217524,76.929561,2026-01-14T04:37:46+05:00,Wednesday,2,0,1,4,night,transport,57.8
43.261297,76.968763,2026-05-05T13:10:33+05:00,Tuesday,1,0,5,13,daytime,others,54.72
43.234974,76.976514,2026-02-03T09:45:35+05:00,Tuesday,1,0,2,9,morning,others,48.93
43.240375,76.932913,2026-01-26T15:26:02+05:00,Monday,0,0,1,15,daytime,others,53.33
43.234535,76.921238,2026-01-02T03:31:36+05:00,Friday,4,0,1,3,night,transport,57.82
43.218709,76.924461,2026-02-04T16:29:35+05:00,Wednesday,2,0,2,16,daytime,transport,77.97
43.21676,76.933541,2025-12-01T06:34:18+05:00,Monday,0,0,12,6,morning,transport,63.86
43.261608,76.95316,2026-04-08T13:37:43+05:00,Wednesday,2,0,4,13,daytime,human,64.94
43.236847,76.914731,2026-01-11T18:17:05+05:00,Sunday,6,1,1,18,evening,building_noise,67.35
43.240622,76.959492,2025-11-20T15:05:08+05:00,Thursday,3,0,11,15,daytime,human,55.37
43.234413,76.914216,2026-01-23T07:08:31+05:00,Friday,4,0,1,7,morning,transport,68.19
43.26669,76.822723,2025-12-13T17:44:10+05:00,Saturday,5,1,12,17,evening,others,57.79
43.260334,76.96563,2026-03-09T06:41:20+05:00,Monday,0,0,3,6,morning,animals,35.0
43.353065,77.042711,2026-03-01T08:02:01+05:00,Sunday,6,1,3,8,morning,transport,74.5
43.255189,76.942655,2026-02-01T20:10:33+05:00,Sunday,6,1,2,20,evening,human,65.56
43.29039,76.893741,2025-12-12T18:10:14+05:00,Friday,4,0,12,18,evening,building_noise,76.87
43.239572,76.923501,2026-04-12T18:37:59+05:00,Sunday,6,1,4,18,evening,alert,77.95
43.234853,76.958393,2026-01-09T08:11:54+05:00,Friday,4,0,1,8,morning,transport,74.78
43.259124,76.941759,2026-02-21T06:03:45+05:00,Saturday,5,1,2,6,morning,human,57.99
43.263601,76.954717,2026-02-26T07:04:57+05:00,Thursday,3,0,2,7,morning,others,35.0
43.258162,76.971885,2026-04-19T08:38:24+05:00,Sunday,6,1,4,8,morning,animals,43.95
43.356594,77.043406,2026-02-03T17:21:59+05:00,Tuesday,1,0,2,17,evening,alert,81.63
43.260747,76.954786,2026-03-29T17:13:37+05:00,Sunday,6,1,3,17,evening,human,67.71
43.281459,76.89691,2026-01-18T10:16:42+05:00,Sunday,6,1,1,10,morning,transport,61.07
43.232034,76.975423,2026-01-21T21:54:44+05:00,Wednesday,2,0,1,21,late_evening,building_noise,48.03
43.238048,76.925134,2026-03-12T18:57:47+05:00,Thursday,3,0,3,18,evening,transport,82.25
43.233232,76.978647,2025-12-21T12:24:28+05:00,Sunday,6,1,12,12,daytime,animals,47.22
43.221102,76.926925,2026-04-04T07:23:47+05:00,Saturday,5,1,4,7,morning,transport,67.0
43.238113,76.917392,2026-03-13T07:33:25+05:00,Friday,4,0,3,7,morning,transport,70.24
43.354239,77.043387,2026-05-09T20:40:00+05:00,Saturday,5,1,5,20,evening,human,63.05
43.235633,76.930024,2025-11-12T22:50:10+05:00,Wednesday,2,0,11,22,late_evening,others,53.54
43.249634,76.861019,2026-02-03T18:30:56+05:00,Tuesday,1,0,2,18,evening,transport,70.96
43.238841,76.923097,2026-03-18T17:27:22+05:00,Wednesday,2,0,3,17,evening,transport,82.28
43.272927,76.896338,2026-02-16T07:47:01+05:00,Monday,0,0,2,7,morning,transport,66.6
43.256496,76.973282,2026-02-10T11:19:10+05:00,Tuesday,1,0,2,11,daytime,human,51.59
43.263126,76.967207,2025-12-03T07:10:43+05:00,Wednesday,2,0,12,7,morning,others,48.62
43.256299,76.974662,2026-01-16T09:02:56+05:00,Friday,4,0,1,9,morning,animals,43.77
43.239024,76.92065,2026-04-16T07:02:20+05:00,Thursday,3,0,4,7,morning,human,77.1
43.260926,76.953208,2025-11-25T18:49:03+05:00,Tuesday,1,0,11,18,evening,human,69.47
43.246971,76.857092,2025-12-06T17:04:51+05:00,Saturday,5,1,12,17,evening,transport,75.8
43.265733,76.966428,2026-01-22T16:38:35+05:00,Thursday,3,0,1,16,daytime,human,55.09
43.252103,76.944249,2026-01-10T15:49:33+05:00,Saturday,5,1,1,15,daytime,human,65.03
43.276894,76.890813,2025-12-22T08:53:04+05:00,Monday,0,0,12,8,morning,building_noise,74.41
43.218791,76.8986,2026-02-12T11:23:21+05:00,Thursday,3,0,2,11,daytime,human,50.52
43.264476,76.924926,2026-03-04T18:31:52+05:00,Wednesday,2,0,3,18,evening,human,65.39
43.24815,76.936453,2026-05-07T08:47:58+05:00,Thursday,3,0,5,8,morning,human,71.76
43.261891,76.95457,2025-11-24T06:31:53+05:00,Monday,0,0,11,6,morning,others,43.33
43.239315,76.932332,2025-12-20T12:43:43+05:00,Saturday,5,1,12,12,daytime,transport,63.03
43.23871,76.930511,2025-12-12T21:01:31+05:00,Friday,4,0,12,21,late_evening,alert,66.47
43.238315,76.930575,2026-04-27T20:05:35+05:00,Monday,0,0,4,20,evening,alert,73.47
43.263287,76.928719,2026-01-08T18:59:16+05:00,Thursday,3,0,1,18,evening,others,61.3
43.240586,76.93001,2026-05-09T20:35:42+05:00,Saturday,5,1,5,20,evening,alert,66.72
43.350323,77.039489,2026-04-30T19:31:06+05:00,Thursday,3,0,4,19,evening,transport,80.72
43.239735,76.92128,2026-02-06T22:25:04+05:00,Friday,4,0,2,22,late_evening,transport,74.34
43.250957,76.862748,2026-02-18T15:30:08+05:00,Wednesday,2,0,2,15,daytime,transport,68.18
43.243358,76.85745,2025-12-14T09:25:33+05:00,Sunday,6,1,12,9,morning,transport,72.15
43.257223,76.973099,2026-02-20T09:05:44+05:00,Friday,4,0,2,9,morning,animals,45.02
43.262685,76.954326,2025-12-12T22:52:58+05:00,Friday,4,0,12,22,late_evening,alert,62.37
43.238791,76.958217,2026-04-20T07:51:39+05:00,Monday,0,0,4,7,morning,transport,73.2
43.240427,76.922117,2026-05-06T18:19:03+05:00,Wednesday,2,0,5,18,evening,transport,77.1
43.235672,76.957514,2025-11-06T21:32:02+05:00,Thursday,3,0,11,21,late_evening,human,71.86
43.26207,76.968401,2026-01-18T07:08:01+05:00,Sunday,6,1,1,7,morning,others,52.22
43.254441,76.944539,2026-03-22T14:35:19+05:00,Sunday,6,1,3,14,daytime,human,64.22
43.26498,76.820227,2026-03-30T06:55:54+05:00,Monday,0,0,3,6,morning,transport,44.5
43.289315,76.895024,2025-12-02T12:46:23+05:00,Tuesday,1,0,12,12,daytime,building_noise,76.69
43.247921,76.862197,2025-11-21T23:02:03+05:00,Friday,4,0,11,23,late_evening,transport,66.98
43.258374,76.973748,2026-04-28T09:13:17+05:00,Tuesday,1,0,4,9,morning,animals,42.2
43.254173,76.942606,2025-12-17T14:40:41+05:00,Wednesday,2,0,12,14,daytime,human,60.78
43.235891,76.914682,2026-01-10T19:28:37+05:00,Saturday,5,1,1,19,evening,transport,62.89
43.282451,76.89354,2026-05-05T17:43:18+05:00,Tuesday,1,0,5,17,evening,building_noise,77.95
43.23702,76.929717,2026-01-03T16:27:20+05:00,Saturday,5,1,1,16,daytime,alert,71.26
43.265592,76.930097,2026-03-30T13:35:41+05:00,Monday,0,0,3,13,daytime,alert,69.86
43.261016,76.973286,2026-03-31T07:45:37+05:00,Tuesday,1,0,3,7,morning,animals,38.83
43.219946,76.929862,2026-01-19T17:20:08+05:00,Monday,0,0,1,17,evening,transport,84.96
43.223397,76.899399,2025-12-08T06:27:14+05:00,Monday,0,0,12,6,morning,others,36.73
43.252288,76.94317,2026-02-01T08:35:18+05:00,Sunday,6,1,2,8,morning,human,61.2
43.256221,76.972347,2025-12-01T07:09:01+05:00,Monday,0,0,12,7,morning,animals,42.4
43.259981,76.968709,2026-02-21T15:59:07+05:00,Saturday,5,1,2,15,daytime,human,57.45
